Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,POLK,95,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,294,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,RUSK,107,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,247,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,SAWYER,113,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,198,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,WASHBURN,129,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DANE,25,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,362,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DODGE,27,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,323,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,GREEN,45,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,281,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,ROCK,105,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,15,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,KENOSHA,59,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,OZAUKEE,89,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WALWORTH,127,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WASHINGTON,131,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,166,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WAUKESHA,133,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,CRAWFORD,23,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,41,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,GRANT,43,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,693,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,IOWA,49,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,573,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,LAFAYETTE,65,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,417,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,SAUK,111,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,36,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,VERNON,123,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,297,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,WEST CENTRAL,40,BUFFALO,11,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,694,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,WEST CENTRAL,40,DUNN,33,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,274,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,WEST CENTRAL,40,EAU CLAIRE,35,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,WEST CENTRAL,40,JACKSON,53,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,WEST CENTRAL,40,LA CROSSE,63,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,375,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,WEST CENTRAL,40,MONROE,81,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,327,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,WEST CENTRAL,40,PEPIN,91,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,162,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,WEST CENTRAL,40,PIERCE,93,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,166,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,WEST CENTRAL,40,ST CROIX,109,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,53,65.8
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,WEST CENTRAL,40,TREMPEALEAU,121,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,182",65.8
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,NORTHEAST,20,CAMPBELL,5,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,509,24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,NORTHEAST,20,CROOK,11,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,597,24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,NORTHEAST,20,SHERIDAN,33,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,158,24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,NORTHEAST,20,WESTON,45,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,NORTHWEST,10,BIG HORN,3,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"18,476",24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,NORTHWEST,10,FREMONT,13,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,075",24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,NORTHWEST,10,HOT SPRINGS,17,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,NORTHWEST,10,PARK,29,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"19,091",24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,NORTHWEST,10,WASHAKIE,43,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,682",24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,SOUTH CENTRAL,40,NATRONA,25,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,602,24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,SOUTH CENTRAL,40,SWEETWATER,37,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,827,24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,SOUTHEAST,50,CONVERSE,9,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,285,24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,SOUTHEAST,50,GOSHEN,15,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,190",24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,SOUTHEAST,50,LARAMIE,21,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,128",24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,SOUTHEAST,50,PLATTE,31,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,017",24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,WEST,30,LINCOLN,23,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,502",24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,WEST,30,SUBLETTE,35,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,WEST,30,TETON,39,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,698",24.3
CENSUS,2017,YEAR,,COUNTY,WYOMING,56,WEST,30,UINTA,41,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,132,24.3
